pump_age,water_tech,water_source,management,district,target,risk_score,risk_pct,#lat_deg,#lon_deg,#water_point_name,#adm2
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6870983000000166,30.17951999999999,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.685092029,30.19181118,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.683878402,30.1600132,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6807605000000145,30.173300700000013,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6786148999999937,30.171433299999993,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6776764000000104,30.193896199999987,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.67730626,30.15541035,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.677207205,30.15544492,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.675764085,30.18842729,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.675858722,30.19048845,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.674477611,30.15308315,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.67476365,30.15779308,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6645900000000056,30.1538862,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.664080500000001,30.178554099999985,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.66431556,30.1947427,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.661984095,30.15348663,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6583693000000188,30.150010999999992,Rwanda,Gicumbi
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.5727251799999966,30.152425290000004,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6588887000000139,30.173618200000007,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.659519632,30.19275032,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.657159549,30.15212924,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.656323333,30.15059,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.654551175,30.15316316,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.65439,30.15307333,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.651568333,30.15086333,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.6502753000000114,30.177311300000003,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.650354085,30.19078054,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.697813333,30.20702833,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6925060000000074,30.202163000000002,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.694392200000018,30.2046225,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6941879000000066,30.211049299999992,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.694077759,30.21109378,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6835377000000114,30.200958999999997,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.673171862,30.21294645,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.673643317,30.21735939,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6727451000000102,30.22338230000001,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.668763324,30.21293649,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6657013000000156,30.22654429999999,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.660930573,30.20248524,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.661815683,30.20747763,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6602906000000128,30.225353099999996,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6966710999999985,30.250443600000004,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.696406561,30.25571463,Rwanda,Gicumbi
12.0,Hand Pump - India Mark,Borehole/Tubewell,unknown,Gatsibo,1,0.6330738677879628,63.3,-1.677,30.389,Rwanda,Gatsibo
9.0,unknown,Protected Well,unknown,Rulindo,1,0.23667746560656744,23.7,-1.647605,30.0183625,Rwanda,Rulindo
23.0,unknown,Protected Well,unknown,Rulindo,1,0.1487144157836966,14.9,-1.6468705555555556,30.01650777777778,Rwanda,Rulindo
28.0,unknown,Protected Well,unknown,Rulindo,1,0.08387280796021801,8.4,-1.6454199999999999,30.043314444444444,Rwanda,Rulindo
28.0,unknown,Protected Well,unknown,Rulindo,1,0.08387280796021801,8.4,-1.64371125,30.03793012,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.64235397,30.01060752,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.642319699999994,30.011023699999996,Rwanda,Gicumbi
38.0,unknown,Protected Well,unknown,Rulindo,1,0.2022139463148589,20.2,-1.6422947222222222,30.014408333333332,Rwanda,Rulindo
38.0,unknown,Protected Well,unknown,Rulindo,1,0.2022139463148589,20.2,-1.6398125,30.014127777777777,Rwanda,Rulindo
5.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.5911085120721807,59.1,-1.5174980000000122,30.051134139999995,Rwanda,Gicumbi
38.0,unknown,Protected Well,unknown,Rulindo,1,0.2022139463148589,20.2,-1.6379583333333334,30.013359722222223,Rwanda,Rulindo
13.0,Hand Pump,Sand or Sub-surface Dam,Private Operator/Delegated Management,Rulindo,1,0.2676316353010735,26.8,-1.6393766666666667,30.022258333333333,Rwanda,Rulindo
37.0,unknown,Protected Well,unknown,Rulindo,1,0.047816261762991585,4.8,-1.6381816666666666,30.032313055555555,Rwanda,Rulindo
28.0,unknown,Protected Well,unknown,Rulindo,1,0.08387280796021801,8.4,-1.635831111111111,30.047109722222224,Rwanda,Rulindo
10.0,unknown,Protected Well,unknown,Rulindo,1,0.416422434863568,41.6,-1.6300105555555555,30.01862611111111,Rwanda,Rulindo
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.629605174,30.00705202,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6246841000000085,30.007275899999986,Rwanda,Gicumbi
21.0,unknown,Protected Well,unknown,Rulindo,1,0.10226495418795256,10.2,-1.6231191666666667,30.014970833333333,Rwanda,Rulindo
23.0,unknown,Protected Well,unknown,Rulindo,1,0.1487144157836966,14.9,-1.6229547222222223,30.023879722222222,Rwanda,Rulindo
17.0,unknown,Protected Well,Community Management,Rulindo,1,0.01952480576701232,2.0,-1.623000076,30.04180245,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.62209448,30.01509952,Rwanda,Rulindo
38.0,unknown,Protected Well,unknown,Rulindo,1,0.2022139463148589,20.2,-1.6211544444444446,30.0183025,Rwanda,Rulindo
5.0,Public Tapstand,Protected Well,unknown,Rulindo,1,0.4668699370214914,46.7,-1.622505839999995,30.044019280000008,Rwanda,Rulindo
28.0,unknown,Protected Well,unknown,Rulindo,1,0.08387280796021801,8.4,-1.6198730555555556,30.022343055555556,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Rulindo,1,0.3717300062976705,37.2,-1.6494108,29.8818983,Rwanda,Rulindo
5.0,Public Tapstand,Protected Well,unknown,Rulindo,1,0.4668699370214914,46.7,-1.6195315400000103,30.046206660000006,Rwanda,Rulindo
28.0,unknown,Protected Well,unknown,Rulindo,1,0.08387280796021801,8.4,-1.6121997,30.03917332,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.609513689,30.00607968,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.609334016,30.00640036,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.608954699,30.00664764,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Rulindo,1,0.4668699370214914,46.7,-1.6074669999999984,30.038196399999997,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.605410663,30.03094229,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.605921667,30.04347167,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.603331786,30.03408017,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.601141775,30.01933843,Rwanda,Gicumbi
28.0,unknown,Protected Well,unknown,Rulindo,1,0.08387280796021801,8.4,-1.6466219444444443,30.05821,Rwanda,Rulindo
28.0,unknown,Protected Well,unknown,Rulindo,1,0.08387280796021801,8.4,-1.6449433333333332,30.06192861111111,Rwanda,Rulindo
28.0,unknown,Protected Well,unknown,Rulindo,1,0.08387280796021801,8.4,-1.6450080555555555,30.0641775,Rwanda,Rulindo
11.0,unknown,Protected Well,unknown,Rulindo,1,0.5274148456124939,52.7,-1.6430266666666669,30.064543333333337,Rwanda,Rulindo
28.0,unknown,Protected Well,unknown,Rulindo,1,0.08387280796021801,8.4,-1.642117566,30.05236223,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.638253333,30.08426833,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.637550985,30.08410728,Rwanda,Gicumbi
11.0,unknown,Protected Well,unknown,Rulindo,1,0.5274148456124939,52.7,-1.6361949999999998,30.06058666666667,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.6345046,30.09429621,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.630749848,30.06419529,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.631201269,30.06510096,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.625079083,30.06503445,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.62539985,30.07280862,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6262049800000051,30.076312799999986,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.620157022,30.06654774,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.621697572,30.08579539,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.6193399,30.0842289,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.61767219,30.09555993,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.613778622,30.06675285,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.610787642,30.06923165,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6109425000000135,30.076143539999997,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6101717200000032,30.07775617,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.6085470300000038,30.055187740000004,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Gicumbi,1,0.6553695175834133,65.5,-1.443618543,30.08196503,Rwanda,Gicumbi
66.0,unknown,Protected Well,unknown,Rulindo,1,0.008937167408904712,0.9,-1.6441436111111112,29.943083333333334,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.601886555,30.05467383,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.6024160300000103,30.0817917,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.60162075,30.08302453,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.646268742,30.11740042,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.643021623,30.12626861,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.636800522,30.11058507,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.637512888,30.11490317,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.63674838,30.1278382,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.636671893,30.1342209,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.632846716,30.10365681,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.6334581000000075,30.13162440000001,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.634552976,30.13509645,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.630495956,30.14172077,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.6285975000000146,30.110653800000005,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.62895892,30.14721657,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.625315739,30.10897995,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.6254985000000126,30.111373999999998,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.625922416,30.14411981,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.622531673,30.10299303,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.6248253000000148,30.113932200000008,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.623138466,30.14184046,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.622130866,30.10384235,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.620370736,30.14183516,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.618626398,30.13885884,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.618594199999997,30.14570210000001,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6163103000000094,30.13220309999999,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.615824258,30.1330844,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.614139288,30.12333471,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.610349807,30.11911709,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.609747112,30.10181117,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.609617226,30.10185204,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.609393576,30.10652319,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.60814165,30.10791252,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.648581352,30.15461154,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.6493232,30.15723316,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.647147107,30.16635489,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.64717,30.166525,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.647448809,30.19290167,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6474091000000062,30.1927163,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.642081338,30.16810803,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.640330166,30.18447613,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.64196,30.190575,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6418640000000038,30.190488599999988,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6404895999999993,30.190842600000007,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.639382969,30.15633789,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.560190273,29.99317022,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6382536,30.175088500000005,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.639772292,30.17840399,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.639640400000018,30.181963299999993,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.633191904,30.1806055,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6320437000000103,30.151094000000008,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.631679126,30.15942775,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.631790953,30.16795174,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.630093074,30.19671031,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.629969109,30.15231828,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.6290556000000167,30.170016999999998,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.627974800000013,30.17216300000001,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.625951300000014,30.170137999999987,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.622329569,30.16884148,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.618903337,30.1622149,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.616556176,30.15749046,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6169458000000032,30.1589857,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6165481000000006,30.15783149999999,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.61291224,30.15571349,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.6068282999999972,30.164001399999986,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.600770434,30.15898403,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.646838,30.20235598,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.646624023,30.20302519,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.83705671,29.93440312,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.632074238,30.20981345,Rwanda,Gicumbi
5.0,Hand Pump - Blue,Borehole/Tubewell,unknown,Kayonza,1,0.006440083834833299,0.6,-1.641157,30.561464,Rwanda,Kayonza
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.59766454,30.01102161,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.59943331,30.02065682,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.592856174,30.03401223,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.594455705,30.03556162,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.5945045700000036,30.03592114999999,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.590769615,30.01667549,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.591675042,30.0270962,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.590136933,30.02739313,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.588391667,30.01368833,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.5881696900000177,30.01360368000001,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.587908071,30.01338418,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.586621813,30.03044837,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.58654239,30.03371536,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.586394445,30.03381867,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.585688324,30.03332611,Rwanda,Gicumbi
8.0,Public Tapstand,unknown,unknown,Rulindo,0,0.6088340195620978,60.9,-1.75596122,29.93400381,Rwanda,Rulindo
8.0,unknown,Protected Well,unknown,Kicukiro,1,0.4930239632249813,49.3,-1.976125154,30.09639289,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.586541825,30.04129742,Rwanda,Gicumbi
5.0,unknown,Protected Well,unknown,Gicumbi,1,0.022444888892706905,2.2,-1.5839875000000072,30.010282530000012,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.584950774,30.01424917,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.58214,30.01271667,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.5814087100000036,30.02760601000001,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.5784854700000106,30.01365676,Rwanda,Gicumbi
8.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.3107803640747633,31.1,-1.577772827,30.01486761,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.578656667,30.02593833,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.576443333,30.01549667,Rwanda,Gicumbi
8.0,unknown,Protected Well,unknown,Kicukiro,1,0.4930239632249813,49.3,-1.990321071,30.1192191,Rwanda,Kicukiro
8.0,unknown,Protected Well,unknown,Gicumbi,1,0.2297284038152635,23.0,-1.576300819,30.01550193,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.575668250000019,30.02542897999999,Rwanda,Gicumbi
5.0,Public Tapstand,Protected Well,unknown,Gicumbi,1,0.07707408005917082,7.7,-1.5741542800000088,30.016413230000012,Rwanda,Gicumbi
